id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
DRA1,DRA1,All items below based on disposal of excavation arisings being clean/inert material. Rates flucuating based on a prime cost of:,item,Drainage,Excavation,300.0,Drainage!O20,300.0,Drainage!A20,Drainage,
DRA2,DRA2,Excludes suspended drainage to ground floor,item,Drainage,General Drainage,0.0,,0.0,Drainage!A21,Drainage,drainage
DRA3,DRA3,Excludes services and service entries. No details,item,Drainage,General Drainage,0.0,,0.0,Drainage!A22,Drainage,
DRA1569,DRA1485,D400 cover & frame; 600 x 600/450; inc 3 courses of brickwork,item,Drainage,General Drainage,231.27,Drainage!O1794,231.27,Drainage!A1794,Drainage,
DRA1570,DRA1486,F900 cover & frame; 600 x 600; inc 3 courses of brickwork,item,Drainage,General Drainage,479.07,Drainage!O1795,479.07,Drainage!A1795,Drainage,
DRA1571,DRA1487,A15 cover & frame; 300 x 300/300dia/350dia,item,Drainage,General Drainage,58.61,Drainage!O1796,58.61,Drainage!A1796,Drainage,
DRA1572,DRA1488,A15 cover & frame; 300 x 300/300dia/350dia; double seal,item,Drainage,General Drainage,76.31,Drainage!O1797,76.31,Drainage!A1797,Drainage,
DRA1573,DRA1489,A15 cover & frame; 450 x 450/450dia/480dia,item,Drainage,General Drainage,61.56,Drainage!O1798,61.56,Drainage!A1798,Drainage,
DRA1574,DRA1490,A15 cover & frame; 450 x 450/450dia/480dia; double seal,item,Drainage,General Drainage,82.8,Drainage!O1799,82.8,Drainage!A1799,Drainage,
DRA1575,DRA1491,A15 cover & frame; 600 x 600/450,item,Drainage,General Drainage,73.95,Drainage!O1800,73.95,Drainage!A1800,Drainage,
DRA1576,DRA1492,A15 cover & frame; 600 x 600/450; double seal,item,Drainage,General Drainage,91.65,Drainage!O1801,91.65,Drainage!A1801,Drainage,
DRA1577,DRA1493,A15 cover & frame; 675 x 675,item,Drainage,General Drainage,82.21,Drainage!O1802,82.21,Drainage!A1802,Drainage,
DRA1578,DRA1494,A15 cover & frame; 675 x 675; double seal,item,Drainage,General Drainage,99.91,Drainage!O1803,99.91,Drainage!A1803,Drainage,
DRA1579,DRA1495,B125 cover & frame; 300 x 300,item,Drainage,General Drainage,73.95,Drainage!O1804,73.95,Drainage!A1804,Drainage,
DRA1580,DRA1496,B125 cover & frame; 350 x 350,item,Drainage,General Drainage,61.56,Drainage!O1805,61.56,Drainage!A1805,Drainage,
DRA1581,DRA1497,B125 cover & frame; 450dia/480dia,item,Drainage,General Drainage,61.56,Drainage!O1806,61.56,Drainage!A1806,Drainage,
DRA1582,DRA1498,B125 cover & frame; 450dia/480dia; no man entry,item,Drainage,General Drainage,79.26,Drainage!O1807,79.26,Drainage!A1807,Drainage,
DRA1583,DRA1499,B125 cover & frame; 450dia/480dia; double seal; recessed,item,Drainage,General Drainage,108.76,Drainage!O1808,108.76,Drainage!A1808,Drainage,
DRA1584,DRA1500,B125 cover & frame; 450dia/480dia; double seal; recessed; non entry,item,Drainage,General Drainage,126.46,Drainage!O1809,126.46,Drainage!A1809,Drainage,
DRA1585,DRA1501,B125 cover & frame; 450 x 450,item,Drainage,General Drainage,64.51,Drainage!O1810,64.51,Drainage!A1810,Drainage,
DRA1586,DRA1502,B125 cover & frame; 450 x 450; recessed,item,Drainage,General Drainage,96.37,Drainage!O1811,96.37,Drainage!A1811,Drainage,
DRA1587,DRA1503,B125 cover & frame; 450 x 450; double seal,item,Drainage,General Drainage,82.21,Drainage!O1812,82.21,Drainage!A1812,Drainage,
DRA1588,DRA1504,B125 cover & frame; 600 x 450,item,Drainage,General Drainage,82.21,Drainage!O1813,82.21,Drainage!A1813,Drainage,
DRA1589,DRA1505,B125 cover & frame; 600 x 450; recessed,item,Drainage,General Drainage,111.71,Drainage!O1814,111.71,Drainage!A1814,Drainage,
DRA1590,DRA1506,B125 cover & frame; 600 x 450; recessed; double seal,item,Drainage,General Drainage,123.51,Drainage!O1815,123.51,Drainage!A1815,Drainage,
DRA1591,DRA1507,B125 cover & frame; 600 x 450; recessed; non man entry,item,Drainage,General Drainage,135.31,Drainage!O1816,135.31,Drainage!A1816,Drainage,
DRA1592,DRA1508,B125 cover & frame; 600 x 450; recessed; non entry; double seal,item,Drainage,General Drainage,153.01,Drainage!O1817,153.01,Drainage!A1817,Drainage,
DRA1593,DRA1509,B125 cover & frame; 600 x 600,item,Drainage,General Drainage,94.01,Drainage!O1818,94.01,Drainage!A1818,Drainage,
DRA1594,DRA1510,B125 cover & frame; 600 x 600; recessed,item,Drainage,General Drainage,117.61,Drainage!O1819,117.61,Drainage!A1819,Drainage,
DRA1595,DRA1511,B125 cover & frame; 600 x 600; double seal,item,Drainage,General Drainage,105.81,Drainage!O1820,105.81,Drainage!A1820,Drainage,
DRA1596,DRA1512,B125 cover & frame; 600 x 600; recessed; double seal,item,Drainage,General Drainage,135.31,Drainage!O1821,135.31,Drainage!A1821,Drainage,
DRA1597,DRA1513,B125 cover & frame; 900 x 600,item,Drainage,General Drainage,99.91,Drainage!O1822,99.91,Drainage!A1822,Drainage,
DRA1598,DRA1514,B125 cover & frame; 900 x 600; double seal,item,Drainage,General Drainage,117.61,Drainage!O1823,117.61,Drainage!A1823,Drainage,
DRA1599,DRA1515,B125 cover & frame; 900 x 600; recessed; double seal,item,Drainage,General Drainage,147.11,Drainage!O1824,147.11,Drainage!A1824,Drainage,
DRA1600,DRA1516,B125 cover & frame; 1000 x 675,item,Drainage,General Drainage,123.51,Drainage!O1825,123.51,Drainage!A1825,Drainage,
DRA1601,DRA1517,B125 cover & frame; 1200 x 675; double seal,item,Drainage,General Drainage,164.81,Drainage!O1826,164.81,Drainage!A1826,Drainage,
DRA1602,DRA1518,C250 cover & frame; 450 x 450/450dia/480dia,item,Drainage,General Drainage,67.46,Drainage!O1827,67.46,Drainage!A1827,Drainage,
DRA1603,DRA1519,C250 cover & frame; 525 x 525,item,Drainage,General Drainage,85.75,Drainage!O1828,85.75,Drainage!A1828,Drainage,
DRA1604,DRA1520,C250 cover & frame; 600 x 600,item,Drainage,General Drainage,99.91,Drainage!O1829,99.91,Drainage!A1829,Drainage,
DRA1605,DRA1521,C250 cover & frame; 750 x 750,item,Drainage,General Drainage,99.91,Drainage!O1830,99.91,Drainage!A1830,Drainage,
DRA1606,DRA1522,C250 cover & frame; 1200 x 675,item,Drainage,General Drainage,176.61,Drainage!O1831,176.61,Drainage!A1831,Drainage,
DRA1607,DRA1523,C250 cover & frame; 1200 x 675; recessed,item,Drainage,General Drainage,188.41,Drainage!O1832,188.41,Drainage!A1832,Drainage,
DRA1608,DRA1524,D400 cover & frame; 350 x 350,item,Drainage,General Drainage,99.91,Drainage!O1833,99.91,Drainage!A1833,Drainage,
DRA1609,DRA1525,D400 cover & frame; 600/450 x 450/600dia,item,Drainage,General Drainage,117.61,Drainage!O1834,117.61,Drainage!A1834,Drainage,
DRA1610,DRA1526,D400 cover & frame; 600/450 x 450; double seal,item,Drainage,General Drainage,160.41,Drainage!O1835,160.41,Drainage!A1835,Drainage,
DRA1611,DRA1527,D400 cover & frame; 525 x 525,item,Drainage,General Drainage,123.51,Drainage!O1836,123.51,Drainage!A1836,Drainage,
DRA1612,DRA1528,D400 recessed cover & frame; 600 x 450,item,Drainage,General Drainage,147.11,Drainage!O1837,147.11,Drainage!A1837,Drainage,
DRA1613,DRA1529,D400 recessed cover & frame; 600 x 450; double seal,item,Drainage,General Drainage,164.81,Drainage!O1838,164.81,Drainage!A1838,Drainage,
DRA1614,DRA1530,D400 cover & frame; 600mm dia,item,Drainage,General Drainage,111.71,Drainage!O1839,111.71,Drainage!A1839,Drainage,600mm
DRA1615,DRA1531,D400 cover & frame; 600 x 600,item,Drainage,General Drainage,123.51,Drainage!O1840,123.51,Drainage!A1840,Drainage,
DRA1616,DRA1532,D400 recessed cover & frame; 600 x 600,item,Drainage,General Drainage,153.01,Drainage!O1841,153.01,Drainage!A1841,Drainage,
DRA1617,DRA1533,D400 cover & frame; 600 x 600; double seal,item,Drainage,General Drainage,135.31,Drainage!O1842,135.31,Drainage!A1842,Drainage,
DRA1618,DRA1534,D400 recessed cover & frame; 600 x 600; double seal,item,Drainage,General Drainage,164.81,Drainage!O1843,164.81,Drainage!A1843,Drainage,
DRA1619,DRA1535,D400 recessed cover & frame; 600 x 600; double seal; bolted,item,Drainage,General Drainage,176.61,Drainage!O1844,176.61,Drainage!A1844,Drainage,
DRA1620,DRA1536,D400 cover & frame; 675 x 675; double seal,item,Drainage,General Drainage,147.11,Drainage!O1845,147.11,Drainage!A1845,Drainage,
DRA1621,DRA1537,D400 recessed cover & frame; 675 x 675; double seal,item,Drainage,General Drainage,176.61,Drainage!O1846,176.61,Drainage!A1846,Drainage,
DRA1622,DRA1538,D400 recessed cover & frame; 675 x 750; double seal,item,Drainage,General Drainage,188.41,Drainage!O1847,188.41,Drainage!A1847,Drainage,
DRA1623,DRA1539,D400 recessed cover & frame; 675 x 750; double seal; bolted,item,Drainage,General Drainage,200.21,Drainage!O1848,200.21,Drainage!A1848,Drainage,
DRA1624,DRA1540,D400 cover & frame; 900 x 600,item,Drainage,General Drainage,135.31,Drainage!O1849,135.31,Drainage!A1849,Drainage,
DRA1625,DRA1541,D400 cover & frame; 900 x 600; double seal,item,Drainage,General Drainage,164.81,Drainage!O1850,164.81,Drainage!A1850,Drainage,
DRA1626,DRA1542,D400 recessed cover & frame; 900 x 600,item,Drainage,General Drainage,164.81,Drainage!O1851,164.81,Drainage!A1851,Drainage,
DRA1627,DRA1543,D400 recessed cover & frame; 900 x 750; double seal,item,Drainage,General Drainage,212.01,Drainage!O1852,212.01,Drainage!A1852,Drainage,
DRA1628,DRA1544,D400 cover & frame; 750 x 750,item,Drainage,General Drainage,194.31,Drainage!O1853,194.31,Drainage!A1853,Drainage,
DRA1629,DRA1545,D400 cover & frame; 900 x 900,item,Drainage,General Drainage,250.95,Drainage!O1854,250.95,Drainage!A1854,Drainage,
DRA1630,DRA1546,D400 cover & frame; 1200 x 675,item,Drainage,General Drainage,229.71,Drainage!O1855,229.71,Drainage!A1855,Drainage,
DRA1631,DRA1547,E600 cover & frame; 600 x 600,item,Drainage,General Drainage,300.51,Drainage!O1856,300.51,Drainage!A1856,Drainage,
DRA1632,DRA1548,F900 cover & frame; 600 x 600,item,Drainage,General Drainage,0.0,,0.0,Drainage!A1857,Drainage,
DRA1633,DRA1549,EO recessed,item,Drainage,General Drainage,29.5,Drainage!O1858,29.5,Drainage!A1858,Drainage,
DRA1634,DRA1550,EO double sealed,item,Drainage,General Drainage,17.7,Drainage!O1859,17.7,Drainage!A1859,Drainage,
DRA1635,DRA1551,EO non entry,item,Drainage,General Drainage,17.7,Drainage!O1860,17.7,Drainage!A1860,Drainage,
DRA1636,DRA1552,EO bolted,item,Drainage,General Drainage,11.8,Drainage!O1861,11.8,Drainage!A1861,Drainage,
DRA1637,DRA1553,EO for 20mm dia galv steel tube built into access to restrict access,item,Drainage,General Drainage,353.87,Drainage!O1862,353.87,Drainage!A1862,Drainage,20mm
DRA1638,DRA1554,EO manhole for CI inspection chamber with bolted sealed cover; 100 main with 2 x 100 branches,item,Drainage,Manholes,771.85,Drainage!O1865,771.85,Drainage!A1865,Drainage,manhole
DRA1639,DRA1555,EO manhole for CI inspection chamber with bolted sealed cover; 100 main with 4 x 100 branches,item,Drainage,Manholes,1209.81,Drainage!O1866,1209.81,Drainage!A1866,Drainage,manhole
DRA1640,DRA1556,EO manhole for CI inspection chamber with bolted sealed cover; 150 main with 2 x 100 branches,item,Drainage,Manholes,893.34,Drainage!O1867,893.34,Drainage!A1867,Drainage,manhole
DRA1641,DRA1557,EO manhole for CI inspection chamber with bolted sealed cover; 150 main with 4 x 100 branches,item,Drainage,Manholes,1387.39,Drainage!O1868,1387.39,Drainage!A1868,Drainage,manhole
DRA1642,DRA1558,EO manhole for CI inspection chamber with bolted sealed cover; 150 main with 2 x 150 branches,item,Drainage,Manholes,1049.27,Drainage!O1869,1049.27,Drainage!A1869,Drainage,manhole
DRA1643,DRA1559,EO manhole for CI inspection chamber with bolted sealed cover; 150 main with 4 x 150 branches,item,Drainage,Manholes,1690.39,Drainage!O1870,1690.39,Drainage!A1870,Drainage,manhole
DRA1644,DRA1560,EO manhole for CI inspection chamber with bolted sealed cover; 225 main with 2 x 100 branches,item,Drainage,Manholes,2009.28,Drainage!O1871,2009.28,Drainage!A1871,Drainage,manhole
DRA1645,DRA1561,EO manhole for CI inspection chamber with bolted sealed cover; 225 main with 4 x 100 branches,item,Drainage,Manholes,2684.93,Drainage!O1872,2684.93,Drainage!A1872,Drainage,manhole
DRA1646,DRA1562,EO manhole for CI inspection chamber with bolted sealed cover; 225 main with 2 x 150 branches,item,Drainage,Manholes,2171.13,Drainage!O1873,2171.13,Drainage!A1873,Drainage,manhole
DRA1647,DRA1563,EO manhole for CI inspection chamber with bolted sealed cover; 225 main with 4 x 150 branches,item,Drainage,Manholes,2884.15,Drainage!O1874,2884.15,Drainage!A1874,Drainage,manhole
DRA1648,DRA1564,EO manhole for CI interceptor trap with bolted sealed cover; 150mm dia,item,Drainage,Manholes,943.89,Drainage!O1875,943.89,Drainage!A1875,Drainage,"150mm,manhole"
DRA1649,DRA1565,EO manhole for CI interceptor trap with bolted sealed cover; 225mm dia,item,Drainage,Manholes,1632.68,Drainage!O1876,1632.68,Drainage!A1876,Drainage,"225mm,manhole"
DRA1650,DRA1566,CI pipe reducers; 150 x 100,item,Drainage,Pipework,132.82,Drainage!O1877,132.82,Drainage!A1877,Drainage,pipe
DRA1651,DRA1567,CI pipe reducers; 225 x 100,item,Drainage,Pipework,253.06,Drainage!O1878,253.06,Drainage!A1878,Drainage,pipe
DRA1652,DRA1568,CI pipe reducers; 225 x 150,item,Drainage,Pipework,257.79,Drainage!O1879,257.79,Drainage!A1879,Drainage,pipe
DRA1653,DRA1569,CI blanking cap; 100dia,item,Drainage,General Drainage,69.19,Drainage!O1880,69.19,Drainage!A1880,Drainage,
DRA1654,DRA1570,CI blanking cap; 150dia,item,Drainage,General Drainage,90.24,Drainage!O1881,90.24,Drainage!A1881,Drainage,
DRA1655,DRA1571,CI blanking cap; 225dia,item,Drainage,General Drainage,248.9,Drainage!O1882,248.9,Drainage!A1882,Drainage,
DRA1656,DRA1572,CI puddle flange; 100dia,item,Drainage,General Drainage,107.34,Drainage!O1883,107.34,Drainage!A1883,Drainage,
DRA1657,DRA1573,CI puddle flange; 150dia,item,Drainage,General Drainage,111.01,Drainage!O1884,111.01,Drainage!A1884,Drainage,
DRA1658,DRA1574,CI puddle flange; 225dia,item,Drainage,General Drainage,207.11,Drainage!O1885,207.11,Drainage!A1885,Drainage,
DRA1659,DRA1575,EO for orifice plate,item,Drainage,General Drainage,455.7,Drainage!O1888,455.7,Drainage!A1888,Drainage,
DRA1660,DRA1576,EO manhole for Hydro-Brake; 3l/s at 1m head; 150mm dia,item,Drainage,Manholes,4027.73,Drainage!O1889,4027.73,Drainage!A1889,Drainage,"150mm,manhole"
DRA1661,DRA1577,EO manhole for Hydro-Brake; 5l/s at 1m head; 150mm dia,item,Drainage,Manholes,4145.73,Drainage!O1890,4145.73,Drainage!A1890,Drainage,"150mm,manhole"
DRA1662,DRA1578,EO manhole for Hydro-Brake; 35l/s at 1m head; 240mm dia,item,Drainage,Manholes,4499.73,Drainage!O1891,4499.73,Drainage!A1891,Drainage,"240mm,manhole"
DRA1663,DRA1579,EO manhole for Hydro-Brake; no details; provisional rate,item,Drainage,Manholes,4581.03,Drainage!O1892,4581.03,Drainage!A1892,Drainage,manhole
DRA1664,DRA1580,EO m/h for Hydro-Brake; ref CTL-SHE-0395-1101-2300-1101; 110.1l/s; design head; 2.3m; 358mm QR3,item,Drainage,General Drainage,4439.55,Drainage!O1893,4439.55,Drainage!A1893,Drainage,358mm
DRA1665,DRA1581,EO m/h for Hydro-Brake; ref CTL-SHE-0313-6860-2770-6860; 68.6l/s; design head; 2.77m; 295mm QR4,item,Drainage,General Drainage,3290.23,Drainage!O1894,3290.23,Drainage!A1894,Drainage,295mm
DRA1666,DRA1582,EO m/h for Hydro-Brake; ref CTL-SHE-0434-1487-3400-1487; 148.7l/s; design head; 3.4m; 413mm QR4,item,Drainage,General Drainage,6145.83,Drainage!O1895,6145.83,Drainage!A1895,Drainage,413mm
DRA1667,DRA1583,EO m/h for Hydro-Brake; ref CTL-SHE-0179-2470-3700-2470; 24.7l/s; design head; 3.7m; 170mm QR5,item,Drainage,General Drainage,2083.09,Drainage!O1896,2083.09,Drainage!A1896,Drainage,170mm
DRA1668,DRA1584,EO manhole for 150mm dia flap valve; bolted to vertical conc haunching and including form sump in benching,item,Drainage,Manholes,759.66,Drainage!O1898,759.66,Drainage!A1898,Drainage,"150mm,manhole"
DRA1669,DRA1585,EO manhole for 225mm dia flap valve; bolted to vertical conc haunching and including form sump in benching,item,Drainage,Manholes,814.11,Drainage!O1899,814.11,Drainage!A1899,Drainage,"225mm,manhole"
DRA1670,DRA1586,EO manhole for 300mm dia flap valve; bolted to vertical conc haunching and including form sump in benching,item,Drainage,Manholes,1048.96,Drainage!O1900,1048.96,Drainage!A1900,Drainage,"300mm,manhole"
DRA1671,DRA1587,EO manhole for 375mm dia flap valve; bolted to vertical conc haunching and including form sump in benching,item,Drainage,Manholes,1176.4,Drainage!O1901,1176.4,Drainage!A1901,Drainage,"375mm,manhole"
DRA1672,DRA1588,EO manhole for 450mm dia flap valve; bolted to vertical conc haunching and including form sump in benching,item,Drainage,Manholes,1393.36,Drainage!O1902,1393.36,Drainage!A1902,Drainage,"450mm,manhole"
DRA1673,DRA1589,EO manhole for 675mm dia automatic penstock valve including electric actuator and remote control box with management sytem; bolted to vertical conc haunching,item,Drainage,Manholes,8440.28,Drainage!O1904,8440.28,Drainage!A1904,Drainage,"675mm,manhole"
DRA1674,DRA1590,Attenuation tank; 1200 dia Tubosider; 160m3; with Trenchcoat coating; invert 2.390m,item,Drainage,General Drainage,266766.35,Drainage!O1906,266766.35,Drainage!A1906,Drainage,"trench,invert"
DRA1675,DRA1591,"Attenuation tank; 2nr x 1400 dia Tubosider; 122m3; 2nr x 900dia access shfts; invert 2.67m, exc 40m x 4.4m x 2.77mdp; 100mm sand bed & b/fill wi type1",item,Drainage,General Drainage,106499.73,Drainage!O1907,106499.73,Drainage!A1907,Drainage,"100mm,invert"
DRA1676,DRA1592,"Attenuation tank; 2nr x 1400 dia Tubosider; 189m3; 2nr x 900dia access shfts; c/w pump 8.8l/s, int pipewk & valves, control panel, GRP kiosk, alarm, instal & commission pumps; invert 2.67m, exc 40m x 4.4m x 2.77mdp; 100mm sand bed & b/fill wi type1",item,Drainage,Pipework,173359.01,Drainage!O1908,173359.01,Drainage!A1908,Drainage,"100mm,pipe,invert"
DRA1677,DRA1593,Attenuation tank A; size as detailed below; comprising the following: ,item,Drainage,General Drainage,0.0,,0.0,Drainage!A1910,Drainage,
DRA1678,DRA1594,Attenuation Tanks; Excavate pits,m,Drainage,Excavation,15.6,Drainage!O1912,15.6,Drainage!A1912,Drainage,excavate
DRA1679,DRA1595,Attenuation Tanks; Working space,m,Drainage,General Drainage,19.29,Drainage!O1913,19.29,Drainage!A1913,Drainage,
DRA1680,DRA1596,Attenuation Tanks; EWS,m,Drainage,General Drainage,11.93,Drainage!O1914,11.93,Drainage!A1914,Drainage,
DRA1681,DRA1597,Attenuation Tanks; Dispose of arisings off site,m,Drainage,General Drainage,44.25,Drainage!O1915,44.25,Drainage!A1915,Drainage,dispose
DRA1682,DRA1598,Attenuation Tanks; L&C bottom of excavation,m,Drainage,Excavation,0.52,Drainage!O1916,0.52,Drainage!A1916,Drainage,
DRA1683,DRA1599,Attenuation Tanks; Herbicide to surface of ground,m,Drainage,General Drainage,0.19,Drainage!O1917,0.19,Drainage!A1917,Drainage,
DRA1684,DRA1600,Attenuation Tanks; Backfill above tank with SEM,m,Drainage,Backfilling,5.51,Drainage!O1918,5.51,Drainage!A1918,Drainage,"backfill,sem"
DRA1685,DRA1601,Attenuation Tanks; Backfill above tank with imported type 1,m,Drainage,Backfilling,47.15,Drainage!O1919,47.15,Drainage!A1919,Drainage,backfill
DRA1686,DRA1602,Attenuation Tanks; L&C surface of fill,m,Drainage,General Drainage,0.52,Drainage!O1920,0.52,Drainage!A1920,Drainage,
DRA1687,DRA1603,Attenuation Tanks; Sand bed; 100mm thk,m,Drainage,General Drainage,9.18,Drainage!O1921,9.18,Drainage!A1921,Drainage,100mm
DRA1688,DRA1604,Attenuation Tanks; Wavin Aquacell Eco; attentuation tank unit; 1000 x 500 x 400,m,Drainage,General Drainage,23.11,Drainage!O1922,23.11,Drainage!A1922,Drainage,
DRA1689,DRA1605,Attenuation Tanks; Wavin Aquacell Core; attentuation tank unit; 1000 x 500 x 400,m,Drainage,General Drainage,42.51,Drainage!O1923,42.51,Drainage!A1923,Drainage,
DRA1690,DRA1606,Attenuation Tanks; Wavin Aquacell Plus; attentuation tank unit; 1000 x 500 x 400,m,Drainage,General Drainage,39.2,Drainage!O1924,39.2,Drainage!A1924,Drainage,
DRA1691,DRA1607,Attenuation Tanks; Geotextile membrane wrapping; horizontal,m,Drainage,General Drainage,2.71,Drainage!O1925,2.71,Drainage!A1925,Drainage,
DRA1692,DRA1608,Attenuation Tanks; Geotextile membrane wrapping; vertical,m,Drainage,General Drainage,3.07,Drainage!O1926,3.07,Drainage!A1926,Drainage,
DRA1693,DRA1608,Attenuation Tanks; Impervious membrane wrapping; horizontal,m,Drainage,General Drainage,6.79,Drainage!O1927,6.79,Drainage!A1927,Drainage,
DRA1694,DRA1609,Attenuation Tanks; Impervious membrane wrapping; vertical,m,Drainage,General Drainage,7.38,Drainage!O1928,7.38,Drainage!A1928,Drainage,
DRA1695,DRA1610,Attenuation Tanks; Connect to drain pipes,m,Drainage,Pipework,9.44,Drainage!O1929,9.44,Drainage!A1929,Drainage,pipe
DRA1696,DRA1611,Attenuation Tanks; Vents,m,Drainage,General Drainage,64.9,Drainage!O1930,64.9,Drainage!A1930,Drainage,
DRA1697,DRA1612,Attenuation Tanks; Access,m,Drainage,General Drainage,0.0,,0.0,Drainage!A1931,Drainage,
